country,year,category,group,subgroup,consumption
Romania,2019,Non-Animal,Fruit and Vegetables ,,207.0
Romania,2019,Non-Animal,Carbohydrates,Cereals and Grains ,1318.0
Romania,2020,Non-Animal,Alcoholic Beverages ,,157.0
Romania,2020,Non-Animal,Carbohydrates,Sugar ,238.0
Romania,2020,Non-Animal,Oils & Fats ,,408.0
Romania,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,99.0
Romania,2020,Non-Animal,Carbohydrates,Cereals and Grains ,1329.0
Romania,2020,Animal,Meat ,,234.0
Romania,2020,Animal,Dairy & Eggs ,,489.0
Romania,2020,Non-Animal,Fruit and Vegetables ,,221.0
Romania,2021,Non-Animal,Carbohydrates,Cereals and Grains ,1348.0
Romania,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,101.0
Romania,2021,Non-Animal,Fruit and Vegetables ,,202.0
Romania,2021,Non-Animal,Oils & Fats ,,418.0
Romania,2021,Animal,Meat ,,234.0
Romania,2021,Animal,Dairy & Eggs ,,477.0
Romania,2021,Non-Animal,Alcoholic Beverages ,,163.0
Romania,2021,Non-Animal,Carbohydrates,Sugar ,240.0
Romania,2022,Non-Animal,Alcoholic Beverages ,,159.0
Romania,2022,Non-Animal,Fruit and Vegetables ,,219.0
Romania,2022,Non-Animal,Carbohydrates,Cereals and Grains ,1359.0
Romania,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,99.0
Romania,2022,Animal,Dairy & Eggs ,,481.0
Romania,2022,Non-Animal,Carbohydrates,Sugar ,244.0
Romania,2022,Non-Animal,Oils & Fats ,,419.0
Romania,2022,Animal,Meat ,,219.0
Slovakia,2014,Non-Animal,Carbohydrates,Cereals and Grains ,919.0
Slovakia,2014,Non-Animal,Carbohydrates,Starchy Roots and pulses ,66.0
Slovakia,2014,Non-Animal,Fruit and Vegetables ,,112.0
Slovakia,2014,Non-Animal,Oils & Fats ,,534.0
Slovakia,2014,Animal,Meat ,,273.0
Slovakia,2014,Animal,Dairy & Eggs ,,225.0
Slovakia,2014,Non-Animal,Alcoholic Beverages ,,179.0
Slovakia,2014,Non-Animal,Carbohydrates,Sugar ,429.0
Slovakia,2015,Non-Animal,Alcoholic Beverages ,,169.0
Slovakia,2015,Non-Animal,Fruit and Vegetables ,,118.0
Slovakia,2015,Non-Animal,Carbohydrates,Cereals and Grains ,920.0
Slovakia,2015,Non-Animal,Carbohydrates,Starchy Roots and pulses ,66.0
Slovakia,2015,Animal,Dairy & Eggs ,,224.0
Slovakia,2015,Non-Animal,Carbohydrates,Sugar ,398.0
Slovakia,2015,Non-Animal,Oils & Fats ,,568.0
Slovakia,2015,Animal,Meat ,,261.0
Slovakia,2016,Animal,Dairy & Eggs ,,181.0
Slovakia,2016,Non-Animal,Fruit and Vegetables ,,127.0
Slovakia,2016,Non-Animal,Carbohydrates,Cereals and Grains ,948.0
Slovakia,2016,Animal,Meat ,,255.0
Slovakia,2016,Non-Animal,Alcoholic Beverages ,,179.0
Slovakia,2016,Non-Animal,Carbohydrates,Sugar ,364.0
Slovakia,2016,Non-Animal,Oils & Fats ,,562.0
Slovakia,2016,Non-Animal,Carbohydrates,Starchy Roots and pulses ,64.5
Slovakia,2017,Non-Animal,Carbohydrates,Cereals and Grains ,958.0
Slovakia,2017,Non-Animal,Carbohydrates,Starchy Roots and pulses ,61.0
Slovakia,2017,Animal,Meat ,,261.0
Slovakia,2017,Animal,Dairy & Eggs ,,201.0
Slovakia,2017,Non-Animal,Fruit and Vegetables ,,139.0
Slovakia,2017,Non-Animal,Oils & Fats ,,505.0
Slovakia,2017,Non-Animal,Alcoholic Beverages ,,177.0
Slovakia,2017,Non-Animal,Carbohydrates,Sugar ,448.0
Slovakia,2018,Non-Animal,Oils & Fats ,,586.0
Slovakia,2018,Animal,Meat ,,265.0
Slovakia,2018,Animal,Dairy & Eggs ,,228.0
Slovakia,2018,Non-Animal,Carbohydrates,Sugar ,448.0
Slovakia,2018,Non-Animal,Alcoholic Beverages ,,173.0
Slovakia,2018,Non-Animal,Fruit and Vegetables ,,134.0
Slovakia,2018,Non-Animal,Carbohydrates,Cereals and Grains ,895.0
Slovakia,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,58.5
Slovakia,2019,Non-Animal,Carbohydrates,Sugar ,456.0
Slovakia,2019,Non-Animal,Oils & Fats ,,607.0
Slovakia,2019,Animal,Meat ,,260.0
Slovakia,2019,Non-Animal,Alcoholic Beverages ,,160.0
Slovakia,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,53.5
Slovakia,2019,Animal,Dairy & Eggs ,,243.0
Slovakia,2019,Non-Animal,Fruit and Vegetables ,,128.0
Slovakia,2019,Non-Animal,Carbohydrates,Cereals and Grains ,932.0
Slovakia,2020,Non-Animal,Alcoholic Beverages ,,164.0
Slovakia,2020,Non-Animal,Carbohydrates,Sugar ,414.0
Slovakia,2020,Non-Animal,Oils & Fats ,,614.0
Slovakia,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,55.5
Slovakia,2020,Non-Animal,Carbohydrates,Cereals and Grains ,965.0
Slovakia,2020,Animal,Meat ,,269.0
Slovakia,2020,Animal,Dairy & Eggs ,,220.0
Slovakia,2020,Non-Animal,Fruit and Vegetables ,,134.0
Slovakia,2021,Non-Animal,Carbohydrates,Cereals and Grains ,998.0
Slovakia,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,52.5
Slovakia,2021,Non-Animal,Fruit and Vegetables ,,102.0
Slovakia,2021,Non-Animal,Oils & Fats ,,665.0
Slovakia,2021,Animal,Meat ,,227.0
Slovakia,2021,Animal,Dairy & Eggs ,,203.0
Slovakia,2021,Non-Animal,Alcoholic Beverages ,,164.0
Slovakia,2021,Non-Animal,Carbohydrates,Sugar ,382.0
Slovakia,2022,Non-Animal,Alcoholic Beverages ,,151.0
Slovakia,2022,Non-Animal,Fruit and Vegetables ,,110.0
Slovakia,2022,Non-Animal,Carbohydrates,Cereals and Grains ,1009.0
Slovakia,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,52.5
Slovakia,2022,Animal,Dairy & Eggs ,,242.0
Slovakia,2022,Non-Animal,Carbohydrates,Sugar ,428.0
Slovakia,2022,Non-Animal,Oils & Fats ,,606.0
Slovakia,2022,Animal,Meat ,,239.0
Slovenia,2014,Non-Animal,Carbohydrates,Cereals and Grains ,1002.0
Slovenia,2014,Non-Animal,Carbohydrates,Starchy Roots and pulses ,49.0
Slovenia,2014,Non-Animal,Fruit and Vegetables ,,254.0
Slovenia,2014,Non-Animal,Oils & Fats ,,546.0
Slovenia,2014,Animal,Meat ,,376.0
Slovenia,2014,Animal,Dairy & Eggs ,,332.0
Slovenia,2014,Non-Animal,Alcoholic Beverages ,,169.0
Slovenia,2014,Non-Animal,Carbohydrates,Sugar ,209.0
Slovenia,2015,Non-Animal,Alcoholic Beverages ,,152.0
Slovenia,2015,Non-Animal,Fruit and Vegetables ,,229.0
Slovenia,2015,Non-Animal,Carbohydrates,Cereals and Grains ,1084.0
Slovenia,2015,Non-Animal,Carbohydrates,Starchy Roots and pulses ,55.0
Slovenia,2015,Animal,Dairy & Eggs ,,325.0
Slovenia,2015,Non-Animal,Carbohydrates,Sugar ,206.0
Slovenia,2015,Non-Animal,Oils & Fats ,,552.0
Slovenia,2015,Animal,Meat ,,364.0
Slovenia,2016,Animal,Dairy & Eggs ,,334.0
Slovenia,2016,Non-Animal,Fruit and Vegetables ,,216.0
Slovenia,2016,Non-Animal,Carbohydrates,Cereals and Grains ,1092.0
Slovenia,2016,Animal,Meat ,,351.0
Slovenia,2016,Non-Animal,Alcoholic Beverages ,,166.0
Slovenia,2016,Non-Animal,Carbohydrates,Sugar ,213.0
Slovenia,2016,Non-Animal,Oils & Fats ,,559.0
Slovenia,2016,Non-Animal,Carbohydrates,Starchy Roots and pulses ,56.0
Slovenia,2017,Non-Animal,Carbohydrates,Cereals and Grains ,1087.0
Slovenia,2017,Non-Animal,Carbohydrates,Starchy Roots and pulses ,61.5
Slovenia,2017,Animal,Meat ,,367.0
Slovenia,2017,Animal,Dairy & Eggs ,,357.0
Slovenia,2017,Non-Animal,Fruit and Vegetables ,,213.0
Slovenia,2017,Non-Animal,Oils & Fats ,,560.0
Slovenia,2017,Non-Animal,Alcoholic Beverages ,,141.0
Slovenia,2017,Non-Animal,Carbohydrates,Sugar ,210.0
Slovenia,2018,Non-Animal,Oils & Fats ,,562.0
Slovenia,2018,Animal,Meat ,,362.0
Slovenia,2018,Animal,Dairy & Eggs ,,355.0
Slovenia,2018,Non-Animal,Carbohydrates,Sugar ,215.0
Slovenia,2018,Non-Animal,Alcoholic Beverages ,,145.0
Slovenia,2018,Non-Animal,Fruit and Vegetables ,,226.0
Slovenia,2018,Non-Animal,Carbohydrates,Cereals and Grains ,1091.0
Slovenia,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,60.5
Slovenia,2019,Non-Animal,Carbohydrates,Sugar ,227.0
Slovenia,2019,Non-Animal,Oils & Fats ,,566.0
Slovenia,2019,Animal,Meat ,,358.0
Slovenia,2019,Non-Animal,Alcoholic Beverages ,,140.0
Slovenia,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,60.0
Slovenia,2019,Animal,Dairy & Eggs ,,341.0
Slovenia,2019,Non-Animal,Fruit and Vegetables ,,210.0
Slovenia,2019,Non-Animal,Carbohydrates,Cereals and Grains ,1108.0
Slovenia,2020,Non-Animal,Alcoholic Beverages ,,148.0
Slovenia,2020,Non-Animal,Carbohydrates,Sugar ,224.0
Slovenia,2020,Non-Animal,Oils & Fats ,,564.0
Slovenia,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,59.5
Slovenia,2020,Non-Animal,Carbohydrates,Cereals and Grains ,1126.0
Slovenia,2020,Animal,Meat ,,341.0
Slovenia,2020,Animal,Dairy & Eggs ,,323.0
Slovenia,2020,Non-Animal,Fruit and Vegetables ,,212.0
Slovenia,2021,Non-Animal,Carbohydrates,Cereals and Grains ,1157.0
Slovenia,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,59.0
Slovenia,2021,Non-Animal,Fruit and Vegetables ,,192.0
Slovenia,2021,Non-Animal,Oils & Fats ,,570.0
Slovenia,2021,Animal,Meat ,,324.0
Slovenia,2021,Animal,Dairy & Eggs ,,332.0
Slovenia,2021,Non-Animal,Alcoholic Beverages ,,146.0
Slovenia,2021,Non-Animal,Carbohydrates,Sugar ,229.0
Slovenia,2022,Non-Animal,Alcoholic Beverages ,,133.0
Slovenia,2022,Non-Animal,Fruit and Vegetables ,,204.0
Slovenia,2022,Non-Animal,Carbohydrates,Cereals and Grains ,1172.0
Slovenia,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,58.5
Slovenia,2022,Animal,Dairy & Eggs ,,319.0
Slovenia,2022,Non-Animal,Carbohydrates,Sugar ,234.0
Slovenia,2022,Non-Animal,Oils & Fats ,,590.0
Slovenia,2022,Animal,Meat ,,295.0
Spain,2014,Non-Animal,Carbohydrates,Cereals and Grains ,713.0
Spain,2014,Non-Animal,Carbohydrates,Starchy Roots and pulses ,82.5
Spain,2014,Non-Animal,Fruit and Vegetables ,,230.0
Spain,2014,Non-Animal,Oils & Fats ,,781.0
Spain,2014,Animal,Meat ,,528.0
Spain,2014,Animal,Dairy & Eggs ,,286.0
Spain,2014,Non-Animal,Alcoholic Beverages ,,186.0
Spain,2014,Non-Animal,Carbohydrates,Sugar ,290.0
Spain,2015,Non-Animal,Alcoholic Beverages ,,196.0
Spain,2015,Non-Animal,Fruit and Vegetables ,,231.0
Spain,2015,Non-Animal,Carbohydrates,Cereals and Grains ,701.0
Spain,2015,Non-Animal,Carbohydrates,Starchy Roots and pulses ,86.5
Spain,2015,Animal,Dairy & Eggs ,,292.0
Spain,2015,Non-Animal,Carbohydrates,Sugar ,293.0
Spain,2015,Non-Animal,Oils & Fats ,,766.0
Spain,2015,Animal,Meat ,,530.0
Spain,2016,Animal,Dairy & Eggs ,,299.0
Spain,2016,Non-Animal,Fruit and Vegetables ,,215.0
Spain,2016,Non-Animal,Carbohydrates,Cereals and Grains ,717.0
Spain,2016,Animal,Meat ,,539.0
Spain,2016,Non-Animal,Alcoholic Beverages ,,178.0
Spain,2016,Non-Animal,Carbohydrates,Sugar ,289.0
Spain,2016,Non-Animal,Oils & Fats ,,776.0
Spain,2016,Non-Animal,Carbohydrates,Starchy Roots and pulses ,83.5
Spain,2017,Non-Animal,Carbohydrates,Cereals and Grains ,758.0
Spain,2017,Non-Animal,Carbohydrates,Starchy Roots and pulses ,82.5
Spain,2017,Animal,Meat ,,497.0
Spain,2017,Animal,Dairy & Eggs ,,289.0
Spain,2017,Non-Animal,Fruit and Vegetables ,,215.0
Spain,2017,Non-Animal,Oils & Fats ,,777.0
Spain,2017,Non-Animal,Alcoholic Beverages ,,170.0
Spain,2017,Non-Animal,Carbohydrates,Sugar ,293.0
Spain,2018,Non-Animal,Oils & Fats ,,794.0
Spain,2018,Animal,Meat ,,470.0
Spain,2018,Animal,Dairy & Eggs ,,299.0
Spain,2018,Non-Animal,Carbohydrates,Sugar ,294.0
Spain,2018,Non-Animal,Alcoholic Beverages ,,164.0
Spain,2018,Non-Animal,Fruit and Vegetables ,,203.0
Spain,2018,Non-Animal,Carbohydrates,Cereals and Grains ,770.0
Spain,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,82.5
Spain,2019,Non-Animal,Carbohydrates,Sugar ,295.0
Spain,2019,Non-Animal,Oils & Fats ,,793.0
Spain,2019,Animal,Meat ,,467.0
Spain,2019,Non-Animal,Alcoholic Beverages ,,161.0
Spain,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,80.0
Spain,2019,Animal,Dairy & Eggs ,,300.0
Spain,2019,Non-Animal,Fruit and Vegetables ,,193.0
Spain,2019,Non-Animal,Carbohydrates,Cereals and Grains ,770.0
Spain,2020,Non-Animal,Alcoholic Beverages ,,160.0
Spain,2020,Non-Animal,Carbohydrates,Sugar ,300.0
Spain,2020,Non-Animal,Oils & Fats ,,800.0
Spain,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,79.5
Spain,2020,Non-Animal,Carbohydrates,Cereals and Grains ,787.0
Spain,2020,Animal,Meat ,,462.0
Spain,2020,Animal,Dairy & Eggs ,,300.0
Spain,2020,Non-Animal,Fruit and Vegetables ,,180.0
Spain,2021,Non-Animal,Carbohydrates,Cereals and Grains ,794.0
Spain,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,79.0
Spain,2021,Non-Animal,Fruit and Vegetables ,,168.0
Spain,2021,Non-Animal,Oils & Fats ,,798.0
Spain,2021,Animal,Meat ,,458.0
Spain,2021,Animal,Dairy & Eggs ,,295.0
Spain,2021,Non-Animal,Alcoholic Beverages ,,158.0
Spain,2021,Non-Animal,Carbohydrates,Sugar ,301.0
Spain,2022,Non-Animal,Alcoholic Beverages ,,158.0
Spain,2022,Non-Animal,Fruit and Vegetables ,,174.0
Spain,2022,Non-Animal,Carbohydrates,Cereals and Grains ,795.0
Spain,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,76.5
Spain,2022,Animal,Dairy & Eggs ,,293.0
Spain,2022,Non-Animal,Carbohydrates,Sugar ,302.0
Spain,2022,Non-Animal,Oils & Fats ,,797.0
Spain,2022,Animal,Meat ,,458.0
Sweden,2014,Non-Animal,Carbohydrates,Cereals and Grains ,781.0
Sweden,2014,Non-Animal,Carbohydrates,Starchy Roots and pulses ,61.0
Sweden,2014,Non-Animal,Fruit and Vegetables ,,168.0
Sweden,2014,Non-Animal,Oils & Fats ,,611.0
Sweden,2014,Animal,Meat ,,400.0
Sweden,2014,Animal,Dairy & Eggs ,,473.0
Sweden,2014,Non-Animal,Alcoholic Beverages ,,118.0
Sweden,2014,Non-Animal,Carbohydrates,Sugar ,410.0
Sweden,2015,Non-Animal,Alcoholic Beverages ,,126.0
Sweden,2015,Non-Animal,Fruit and Vegetables ,,174.0
Sweden,2015,Non-Animal,Carbohydrates,Cereals and Grains ,764.0
Sweden,2015,Non-Animal,Carbohydrates,Starchy Roots and pulses ,60.5
Sweden,2015,Animal,Dairy & Eggs ,,471.0
Sweden,2015,Non-Animal,Carbohydrates,Sugar ,400.0
Sweden,2015,Non-Animal,Oils & Fats ,,600.0
Sweden,2015,Animal,Meat ,,395.0
Sweden,2016,Animal,Dairy & Eggs ,,452.0
Sweden,2016,Non-Animal,Fruit and Vegetables ,,175.0
Sweden,2016,Non-Animal,Carbohydrates,Cereals and Grains ,773.0
Sweden,2016,Animal,Meat ,,399.0
Sweden,2016,Non-Animal,Alcoholic Beverages ,,119.0
Sweden,2016,Non-Animal,Carbohydrates,Sugar ,406.0
Sweden,2016,Non-Animal,Oils & Fats ,,604.0
Sweden,2016,Non-Animal,Carbohydrates,Starchy Roots and pulses ,60.5
Sweden,2017,Non-Animal,Carbohydrates,Cereals and Grains ,783.0
Sweden,2017,Non-Animal,Carbohydrates,Starchy Roots and pulses ,58.5
Sweden,2017,Animal,Meat ,,410.0
Sweden,2017,Animal,Dairy & Eggs ,,461.0
Sweden,2017,Non-Animal,Fruit and Vegetables ,,181.0
Sweden,2017,Non-Animal,Oils & Fats ,,614.0
Sweden,2017,Non-Animal,Alcoholic Beverages ,,116.0
Sweden,2017,Non-Animal,Carbohydrates,Sugar ,398.0
Sweden,2018,Non-Animal,Oils & Fats ,,632.0
Sweden,2018,Animal,Meat ,,399.0
Sweden,2018,Animal,Dairy & Eggs ,,460.0
Sweden,2018,Non-Animal,Carbohydrates,Sugar ,396.0
Sweden,2018,Non-Animal,Alcoholic Beverages ,,114.0
Sweden,2018,Non-Animal,Fruit and Vegetables ,,173.0
Sweden,2018,Non-Animal,Carbohydrates,Cereals and Grains ,785.0
Sweden,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,59.0
Sweden,2019,Non-Animal,Carbohydrates,Sugar ,378.0
Sweden,2019,Non-Animal,Oils & Fats ,,654.0
Sweden,2019,Animal,Meat ,,408.0
Sweden,2019,Non-Animal,Alcoholic Beverages ,,120.0
Sweden,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,58.5
Sweden,2019,Animal,Dairy & Eggs ,,451.0
Sweden,2019,Non-Animal,Fruit and Vegetables ,,175.0
Sweden,2019,Non-Animal,Carbohydrates,Cereals and Grains ,802.0
Sweden,2020,Non-Animal,Alcoholic Beverages ,,137.0
Sweden,2020,Non-Animal,Carbohydrates,Sugar ,395.0
Sweden,2020,Non-Animal,Oils & Fats ,,671.0
Sweden,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,59.0
Sweden,2020,Non-Animal,Carbohydrates,Cereals and Grains ,757.0
Sweden,2020,Animal,Meat ,,416.0
Sweden,2020,Animal,Dairy & Eggs ,,446.0
Sweden,2020,Non-Animal,Fruit and Vegetables ,,171.0
Sweden,2021,Non-Animal,Carbohydrates,Cereals and Grains ,752.0
Sweden,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,60.0
Sweden,2021,Non-Animal,Fruit and Vegetables ,,175.0
Sweden,2021,Non-Animal,Oils & Fats ,,692.0
Sweden,2021,Animal,Meat ,,404.0
Sweden,2021,Animal,Dairy & Eggs ,,441.0
Sweden,2021,Non-Animal,Alcoholic Beverages ,,141.0
Sweden,2021,Non-Animal,Carbohydrates,Sugar ,394.0
Sweden,2022,Non-Animal,Alcoholic Beverages ,,140.0
Sweden,2022,Non-Animal,Fruit and Vegetables ,,174.0
Sweden,2022,Non-Animal,Carbohydrates,Cereals and Grains ,775.0
Sweden,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,60.5
Sweden,2022,Animal,Dairy & Eggs ,,444.0
Sweden,2022,Non-Animal,Carbohydrates,Sugar ,413.0
Sweden,2022,Non-Animal,Oils & Fats ,,651.0
Sweden,2022,Animal,Meat ,,416.0
Switzerland,2014,Non-Animal,Carbohydrates,Cereals and Grains ,731.0
Switzerland,2014,Non-Animal,Carbohydrates,Starchy Roots and pulses ,44.5
Switzerland,2014,Non-Animal,Fruit and Vegetables ,,150.0
Switzerland,2014,Non-Animal,Oils & Fats ,,723.0
Switzerland,2014,Animal,Meat ,,493.0
Switzerland,2014,Animal,Dairy & Eggs ,,416.0
Switzerland,2014,Non-Animal,Alcoholic Beverages ,,174.0
Switzerland,2014,Non-Animal,Carbohydrates,Sugar ,568.0
Switzerland,2015,Non-Animal,Alcoholic Beverages ,,175.0
Switzerland,2015,Non-Animal,Fruit and Vegetables ,,153.0
Switzerland,2015,Non-Animal,Carbohydrates,Cereals and Grains ,729.0
Switzerland,2015,Non-Animal,Carbohydrates,Starchy Roots and pulses ,42.5
Switzerland,2015,Animal,Dairy & Eggs ,,426.0
Switzerland,2015,Non-Animal,Carbohydrates,Sugar ,578.0
Switzerland,2015,Non-Animal,Oils & Fats ,,753.0
Switzerland,2015,Animal,Meat ,,497.0
Switzerland,2016,Animal,Dairy & Eggs ,,430.0
Switzerland,2016,Non-Animal,Fruit and Vegetables ,,161.0
Switzerland,2016,Non-Animal,Carbohydrates,Cereals and Grains ,730.0
Switzerland,2016,Animal,Meat ,,497.0
Switzerland,2016,Non-Animal,Alcoholic Beverages ,,178.0
Switzerland,2016,Non-Animal,Carbohydrates,Sugar ,571.0
Switzerland,2016,Non-Animal,Oils & Fats ,,732.0
Switzerland,2016,Non-Animal,Carbohydrates,Starchy Roots and pulses ,44.0
Switzerland,2017,Non-Animal,Carbohydrates,Cereals and Grains ,693.0
Switzerland,2017,Non-Animal,Carbohydrates,Starchy Roots and pulses ,49.5
Switzerland,2017,Animal,Meat ,,495.0
Switzerland,2017,Animal,Dairy & Eggs ,,427.0
Switzerland,2017,Non-Animal,Fruit and Vegetables ,,173.0
Switzerland,2017,Non-Animal,Oils & Fats ,,760.0
Switzerland,2017,Non-Animal,Alcoholic Beverages ,,179.0
Switzerland,2017,Non-Animal,Carbohydrates,Sugar ,576.0
Switzerland,2018,Non-Animal,Oils & Fats ,,747.0
Switzerland,2018,Animal,Meat ,,490.0
Switzerland,2018,Animal,Dairy & Eggs ,,433.0
Switzerland,2018,Non-Animal,Carbohydrates,Sugar ,564.0
Switzerland,2018,Non-Animal,Alcoholic Beverages ,,174.0
Switzerland,2018,Non-Animal,Fruit and Vegetables ,,186.0
Switzerland,2018,Non-Animal,Carbohydrates,Cereals and Grains ,740.0
Switzerland,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,49.5
Switzerland,2019,Non-Animal,Carbohydrates,Sugar ,567.0
Switzerland,2019,Non-Animal,Oils & Fats ,,728.0
Switzerland,2019,Animal,Meat ,,502.0
Switzerland,2019,Non-Animal,Alcoholic Beverages ,,175.0
Switzerland,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,49.0
Switzerland,2019,Animal,Dairy & Eggs ,,445.0
Switzerland,2019,Non-Animal,Fruit and Vegetables ,,191.0
Switzerland,2019,Non-Animal,Carbohydrates,Cereals and Grains ,707.0
Switzerland,2020,Non-Animal,Alcoholic Beverages ,,174.0
Switzerland,2020,Non-Animal,Carbohydrates,Sugar ,562.0
Switzerland,2020,Non-Animal,Oils & Fats ,,749.0
Switzerland,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,47.0
Switzerland,2020,Non-Animal,Carbohydrates,Cereals and Grains ,749.0
Switzerland,2020,Animal,Meat ,,497.0
Switzerland,2020,Animal,Dairy & Eggs ,,440.0
Switzerland,2020,Non-Animal,Fruit and Vegetables ,,195.0
Switzerland,2021,Non-Animal,Carbohydrates,Cereals and Grains ,683.0
Switzerland,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,49.0
Switzerland,2021,Non-Animal,Fruit and Vegetables ,,194.0
Switzerland,2021,Non-Animal,Oils & Fats ,,715.0
Switzerland,2021,Animal,Meat ,,477.0
Switzerland,2021,Animal,Dairy & Eggs ,,430.0
Switzerland,2021,Non-Animal,Alcoholic Beverages ,,171.0
Switzerland,2021,Non-Animal,Carbohydrates,Sugar ,582.0
Switzerland,2022,Non-Animal,Alcoholic Beverages ,,171.0
Switzerland,2022,Non-Animal,Fruit and Vegetables ,,194.0
Switzerland,2022,Non-Animal,Carbohydrates,Cereals and Grains ,671.0
Switzerland,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,46.0
Switzerland,2022,Animal,Dairy & Eggs ,,438.0
Switzerland,2022,Non-Animal,Carbohydrates,Sugar ,582.0
Switzerland,2022,Non-Animal,Oils & Fats ,,734.0
Switzerland,2022,Animal,Meat ,,477.0
United Kingdom,2014,Non-Animal,Carbohydrates,Cereals and Grains ,875.0
United Kingdom,2014,Non-Animal,Carbohydrates,Starchy Roots and pulses ,116.0
United Kingdom,2014,Non-Animal,Fruit and Vegetables ,,203.0
United Kingdom,2014,Non-Animal,Oils & Fats ,,618.0
United Kingdom,2014,Animal,Meat ,,497.0
United Kingdom,2014,Animal,Dairy & Eggs ,,391.0
United Kingdom,2014,Non-Animal,Alcoholic Beverages ,,195.0
United Kingdom,2014,Non-Animal,Carbohydrates,Sugar ,359.0
United Kingdom,2015,Non-Animal,Alcoholic Beverages ,,183.0
United Kingdom,2015,Non-Animal,Fruit and Vegetables ,,211.0
United Kingdom,2015,Non-Animal,Carbohydrates,Cereals and Grains ,876.0
United Kingdom,2015,Non-Animal,Carbohydrates,Starchy Roots and pulses ,108.5
United Kingdom,2015,Animal,Dairy & Eggs ,,386.0
United Kingdom,2015,Non-Animal,Carbohydrates,Sugar ,314.0
United Kingdom,2015,Non-Animal,Oils & Fats ,,664.0
United Kingdom,2015,Animal,Meat ,,509.0
United Kingdom,2016,Animal,Dairy & Eggs ,,390.0
United Kingdom,2016,Non-Animal,Fruit and Vegetables ,,203.0
United Kingdom,2016,Non-Animal,Carbohydrates,Cereals and Grains ,890.0
United Kingdom,2016,Animal,Meat ,,503.0
United Kingdom,2016,Non-Animal,Alcoholic Beverages ,,178.0
United Kingdom,2016,Non-Animal,Carbohydrates,Sugar ,345.0
United Kingdom,2016,Non-Animal,Oils & Fats ,,607.0
United Kingdom,2016,Non-Animal,Carbohydrates,Starchy Roots and pulses ,108.5
United Kingdom,2017,Non-Animal,Carbohydrates,Cereals and Grains ,912.0
United Kingdom,2017,Non-Animal,Carbohydrates,Starchy Roots and pulses ,105.5
United Kingdom,2017,Animal,Meat ,,484.0
United Kingdom,2017,Animal,Dairy & Eggs ,,379.0
United Kingdom,2017,Non-Animal,Fruit and Vegetables ,,209.0
United Kingdom,2017,Non-Animal,Oils & Fats ,,626.0
United Kingdom,2017,Non-Animal,Alcoholic Beverages ,,172.0
United Kingdom,2017,Non-Animal,Carbohydrates,Sugar ,352.0
United Kingdom,2018,Non-Animal,Oils & Fats ,,626.0
United Kingdom,2018,Animal,Meat ,,479.0
United Kingdom,2018,Animal,Dairy & Eggs ,,384.0
United Kingdom,2018,Non-Animal,Carbohydrates,Sugar ,377.0
United Kingdom,2018,Non-Animal,Alcoholic Beverages ,,159.0
United Kingdom,2018,Non-Animal,Fruit and Vegetables ,,195.0
United Kingdom,2018,Non-Animal,Carbohydrates,Cereals and Grains ,906.0
United Kingdom,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,105.5
United Kingdom,2019,Non-Animal,Carbohydrates,Sugar ,351.0
United Kingdom,2019,Non-Animal,Oils & Fats ,,642.0
United Kingdom,2019,Animal,Meat ,,483.0
United Kingdom,2019,Non-Animal,Alcoholic Beverages ,,162.0
United Kingdom,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,101.0
United Kingdom,2019,Animal,Dairy & Eggs ,,388.0
United Kingdom,2019,Non-Animal,Fruit and Vegetables ,,197.0
United Kingdom,2019,Non-Animal,Carbohydrates,Cereals and Grains ,906.0
